date,delay,distance,origin,destination
2015-07-25 19:02Z,1.4,9.96505e-05,45,88.7,0
2015-07-25 19:03Z,1.2,9.07015e-05,45,88.7,0
2015-07-25 19:04Z,1.2,9.22202e-05,42,88.7,0
2015-07-25 19:05Z,1.2,9.2732e-05,40,89.6,0
2015-07-25 19:06Z,1.2,9.2732e-05,41,89.6,0
2015-07-25 19:07Z,1.2,9.37643e-05,41,89.6,0
2015-07-25 19:08Z,1.2,9.42847e-05,40,89.6,0
2015-07-25 19:09Z,1.5,9.32467e-05,41,90.5,0
2015-07-25 19:10Z,1.2,9.91004e-05,40,90.5,0
2015-07-25 19:11Z,1.2,0.000105322,42,90.5,0
2015-07-25 19:12Z,1.2,0.000108277,40,90.5,0
2015-07-25 19:13Z,1.2,0.000110701,41,90.5,0
2015-07-25 19:14Z,1.2,0.000111933,40,90.5,0
2015-07-25 19:15Z,1.2,0.000111316,42,91.4,0
2015-07-25 19:16Z,1.2,0.000111933,42,91.4,0
2015-07-25 19:17Z,1.2,0.000113179,41,91.4,0
2015-07-25 19:18Z,1.3,0.000114439,41,91.4,0
2015-07-25 19:19Z,1.2,0.000114439,41,91.4,0
2015-07-25 19:20Z,1.2,0.000115074,42,91.4,0
2015-07-25 19:21Z,1.2,0.000117001,41,91.4,0
2015-07-25 19:22Z,1.2,0.000116355,41,91.4,0
2015-07-25 19:23Z,1.2,0.000117651,41,91.4,0
2015-07-25 19:24Z,1.2,0.000116355,41,92.3,0
2015-07-25 19:25Z,1.2,0.000120284,41,92.3,0
2015-07-25 19:26Z,1.2,0.000121623,40,92.3,0
2015-07-25 19:27Z,1.2,0.000121623,40,92.3,0
2015-07-25 19:28Z,1.3,0.000122977,41,92.3,0
2015-07-25 19:29Z,1.2,0.00012366,40,92.3,0
2015-07-25 19:30Z,1.2,0.000124346,41,92.3,0
2015-07-25 19:31Z,1.3,0.00012366,42,92.3,0
2015-07-25 19:32Z,1.4,0.00012713,52,92.3,0
2015-07-25 19:33Z,1.2,9.32467e-05,39,92.3,0
2015-07-25 19:34Z,1.2,9.32467e-05,39,92.3,0
2015-07-25 19:35Z,1.3,9.32467e-05,39,92.3,0
2015-07-25 19:36Z,1.2,9.22202e-05,40,91.4,0
2015-07-25 19:37Z,1.2,9.42847e-05,45,91.4,0
2015-07-25 19:38Z,1.7,9.17111e-05,55,91.4,0
2015-07-25 19:39Z,1.5,0.000107679,54,91.4,0
2015-07-25 19:40Z,1.5,0.000118304,57,91.4,0
2015-07-25 19:41Z,1.3,9.96505e-05,50,90.5,0
2015-07-25 19:42Z,1.2,,,,0
2015-07-25 19:43Z,1.2,,,,0
2015-07-25 19:44Z,0.9,,70,,0
2015-07-25 19:45Z,1.3,8.9703e-05,67,88.7,0
2015-07-25 19:46Z,1.2,,,,0
2015-07-25 19:47Z,1.2,,,,0
2015-07-25 19:48Z,1.2,,,,0
2015-07-25 19:49Z,1.2,,,,0
2015-07-25 19:50Z,1.2,,,,0
2015-07-25 19:51Z,1.2,,,,0
2015-07-25 19:52Z,1,,,,0
2015-07-25 19:53Z,7.7,,135,,0
2015-07-25 19:54Z,1.3,9.22202e-05,90,88.7,0
2015-07-25 19:55Z,1.2,9.07015e-05,46,88.7,0
2015-07-25 19:56Z,1.2,8.9703e-05,43,88.7,0
2015-07-25 19:57Z,1.2,8.9703e-05,43,87.8,0
2015-07-25 19:58Z,1.2,9.07015e-05,43,87.8,0
2015-07-25 19:59Z,1.2,9.17111e-05,41,87.8,0
2015-07-25 20:00Z,1.2,9.07015e-05,42,87.8,0
2015-07-25 20:01Z,1.2,9.12049e-05,43,87.8,0
2015-07-25 20:02Z,1.6,9.07015e-05,48,87.8,0
2015-07-25 20:03Z,1.3,8.82258e-05,46,87.8,0
2015-07-25 20:04Z,1.3,9.22202e-05,41,87.8,0
2015-07-25 20:05Z,1.2,9.17111e-05,38,87.8,0
2015-07-25 20:06Z,1.2,8.82258e-05,39,87.8,0
2015-07-25 20:07Z,1.4,8.72545e-05,39,87.8,0
2015-07-25 20:08Z,1.2,,,,0
2015-07-25 20:09Z,1.2,,,,0
2015-07-25 20:10Z,1.2,,,,0
2015-07-25 20:11Z,1.2,,,,0
2015-07-25 20:12Z,1.2,,,,0
2015-07-25 20:13Z,1.2,,,,0
2015-07-25 20:14Z,1.3,,,,0
2015-07-25 20:15Z,1.2,,,,0
2015-07-25 20:16Z,1.2,,,,0
2015-07-25 20:17Z,1.2,,,,0
2015-07-25 20:18Z,1.2,,,,0
2015-07-25 20:19Z,1.2,,66,,0
2015-07-25 20:20Z,1.2,8.58176e-05,49,87.8,0
2015-07-25 20:21Z,1.2,9.22202e-05,43,88.7,0
2015-07-25 20:22Z,1.2,9.22202e-05,44,88.7,0
2015-07-25 20:23Z,1.4,9.2732e-05,46,88.7,0
2015-07-25 20:24Z,1.2,0.000101319,40,88.7,0
2015-07-25 20:25Z,1.8,0.000101881,41,88.7,0
2015-07-25 20:26Z,1.5,9.02009e-05,49,88.7,0
2015-07-25 20:27Z,1.8,9.12049e-05,62,88.7,0
2015-07-25 20:28Z,1.9,9.58634e-05,76,88.7,0
2015-07-25 20:29Z,2.3,9.96505e-05,78,88.7,0
2015-07-25 20:30Z,1.8,9.80094e-05,66,88.7,0
2015-07-25 20:31Z,1.2,9.53342e-05,60,88.7,0
2015-07-25 20:32Z,1.4,9.02009e-05,52,88.7,0
2015-07-25 20:33Z,1.2,9.07015e-05,45,88.7,0
2015-07-25 20:34Z,1.2,9.02009e-05,52,88.7,0
2015-07-25 20:35Z,1.2,9.02009e-05,46,88.7,0
2015-07-25 20:36Z,1.4,9.07015e-05,50,88.7,0
2015-07-25 20:37Z,1.2,9.22202e-05,46,88.7,0
2015-07-25 20:38Z,1.2,9.42847e-05,45,88.7,0
2015-07-25 20:39Z,1.2,9.42847e-05,48,88.7,0
2015-07-25 20:40Z,1.2,9.42847e-05,45,88.7,0
2015-07-25 20:41Z,1.2,9.53342e-05,46,88.7,0
2015-07-25 20:42Z,1.4,9.53342e-05,46,88.7,0
2015-07-25 20:43Z,1.2,9.63954e-05,49,88.7,0
2015-07-25 20:44Z,1.2,9.91004e-05,44,88.7,0
2015-07-25 20:45Z,1.2,0.000104162,45,88.7,0
2015-07-25 20:46Z,1.2,0.000106494,45,88.7,0
2015-07-25 20:47Z,1.2,0.000105906,43,88.7,0
2015-07-25 20:48Z,1.2,0.000107085,44,88.7,0
2015-07-25 20:49Z,1.3,0.000107679,44,88.7,0
2015-07-25 20:50Z,1.2,0.000108277,46,88.7,0
2015-07-25 20:51Z,1.2,0.000109482,45,88.7,0
2015-07-25 20:52Z,1.2,0.000111316,52,88.7,0
2015-07-25 20:53Z,1.2,0.000113179,57,88.7,0
2015-07-25 20:54Z,1.2,0.000111316,48,88.7,0
2015-07-25 20:55Z,1.2,0.000113808,43,88.7,0
2015-07-25 20:56Z,1.2,0.000113808,47,88.7,0
2015-07-25 20:57Z,1.2,0.000114439,46,88.7,0
2015-07-25 20:58Z,1.3,0.000115713,48,88.7,0
2015-07-25 20:59Z,1.2,0.000114439,43,88.7,0
2015-07-25 21:00Z,1.2,0.000115713,50,88.7,0
2015-07-25 21:01Z,1.2,0.000114439,51,88.7,0
2015-07-25 21:02Z,1.2,0.000115713,54,87.8,0
2015-07-25 21:03Z,1.2,0.000118304,53,87.8,0
2015-07-25 21:04Z,1.2,0.000116355,47,87.8,0
2015-07-25 21:05Z,1.2,0.000116355,49,87.8,0
2015-07-25 21:06Z,1.2,0.00011896,49,87.8,0
2015-07-25 21:07Z,1.2,0.00011896,52,87.8,0
2015-07-25 21:08Z,1.3,0.000120284,52,87.8,0
2015-07-25 21:09Z,1.2,0.000121623,51,87.8,0
2015-07-25 21:10Z,1.2,0.000121623,49,87.8,0
2015-07-25 21:11Z,1.2,0.000122298,53,87.8,0
2015-07-25 21:12Z,1.3,0.00012573,50,87.8,0
2015-07-25 21:13Z,1.3,0.00012713,52,88.7,0
2015-07-25 21:14Z,1.2,9.17111e-05,42,87.8,0
2015-07-25 21:15Z,1.4,9.17111e-05,51,87.8,0
2015-07-25 21:16Z,1.2,9.69305e-05,46,87.8,0
2015-07-25 21:17Z,1.3,0.000104162,45,87.8,0
2015-07-25 21:18Z,1.3,0.000108878,47,88.7,0
2015-07-25 21:19Z,1.2,0.000113179,47,88.7,0
2015-07-25 21:20Z,1.2,0.000112555,46,88.7,0
2015-07-25 21:21Z,1.2,0.000115713,51,88.7,0
2015-07-25 21:22Z,1.3,0.000115713,45,88.7,0
2015-07-25 21:23Z,1.2,0.000116355,44,88.7,0
2015-07-25 21:24Z,1.3,0.000118304,47,88.7,0
2015-07-25 21:25Z,1.8,0.000110701,60,88.7,0
2015-07-25 21:26Z,1.6,0.000120284,54,88.7,0
2015-07-25 21:27Z,1.2,0.000113179,50,88.7,0
2015-07-25 21:28Z,1.2,0.000110701,50,89.6,0
2015-07-25 21:29Z,1.3,0.000112555,49,89.6,0
2015-07-25 21:30Z,1.2,0.000114439,47,89.6,0
2015-07-25 21:31Z,1.2,0.000116355,46,90.5,0
2015-07-25 21:32Z,1.2,0.000118304,44,90.5,0
2015-07-25 21:33Z,1.2,0.00011896,46,91.4,0
2015-07-25 21:34Z,1.2,0.000120284,47,91.4,0
2015-07-25 21:35Z,1.2,0.000122977,45,91.4,0
2015-07-25 21:36Z,1.2,0.000122298,48,91.4,0
2015-07-25 21:37Z,1.2,0.00012573,46,92.3,0
2015-07-25 21:38Z,1.5,0.00012713,54,92.3,0
2015-07-25 21:39Z,1.2,0.000122977,48,92.3,0
2015-07-25 21:40Z,1.2,0.000126428,46,92.3,0
2015-07-25 21:41Z,1.2,0.000128545,47,92.3,0
2015-07-25 21:42Z,1.4,0.000139673,48,92.3,0
2015-07-25 21:43Z,1.2,0.000143592,49,93.2,0
2015-07-25 21:44Z,1.2,0.000167663,47,93.2,0
2015-07-25 21:45Z,1.2,0.000172368,47,93.2,0
2015-07-25 21:46Z,1.3,0.000179178,46,93.2,0
2015-07-25 21:47Z,1.2,0.000186256,45,93.2,0
2015-07-25 21:48Z,1.3,0.000192546,46,93.2,0
2015-07-25 21:49Z,1.2,0.000181172,45,93.2,0
2015-07-25 21:50Z,1.2,0.000238937,44,94.1,0
2015-07-25 21:51Z,1.2,0.000247005,44,94.1,0
2015-07-25 21:52Z,1.2,0.000251141,45,94.1,0
2015-07-25 21:53Z,1.2,0.000265433,45,94.1,0
2015-07-25 21:54Z,1.2,0.000259621,45,94.1,0
2015-07-25 21:55Z,1.3,0.000258188,45,94.1,0
2015-07-25 21:56Z,1.2,0.000283662,45,94.1,0
2015-07-25 21:57Z,1.2,0.000327567,45,94.1,0
2015-07-25 21:58Z,1.2,0.000429623,44,94.1,0
2015-07-25 21:59Z,1.2,0.000408746,46,94.1,0
2015-07-25 22:00Z,1.6,0.000424894,50,94.1,0
2015-07-25 22:01Z,2.1,0.000282096,72,94.1,0
2015-07-25 22:02Z,1.7,0.0017525,63,94.1,0
2015-07-25 22:03Z,1.6,0.000776777,51,93.2,0
2015-07-25 22:04Z,1.6,0.00569734,54,92.3,0
2015-07-25 22:05Z,1.2,0.00171413,48,92.3,0
2015-07-25 22:06Z,1.5,0.000130697,43,91.4,0
2015-07-25 22:07Z,1.4,0.000117001,48,90.5,0
2015-07-25 22:08Z,2,0.000755575,57,90.5,0
2015-07-25 22:09Z,1.5,0.00098007,66,90.5,0
2015-07-25 22:10Z,1.2,0.000718858,47,90.5,0
2015-07-25 22:11Z,1.2,0.000794167,43,90.5,0
2015-07-25 22:12Z,1.2,0.000776777,44,90.5,0
2015-07-25 22:13Z,1.2,0.00077249,43,90.5,0
2015-07-25 22:14Z,1.2,0.000743132,43,90.5,0
2015-07-25 22:15Z,1.4,0.00072686,46,90.5,0
2015-07-25 22:16Z,1.2,0.000743132,42,90.5,0
2015-07-25 22:17Z,1.2,0.000781089,43,90.5,0
2015-07-25 22:18Z,1.2,0.000789783,46,90.5,0
2015-07-25 22:19Z,1.2,0.000807464,44,90.5,0
2015-07-25 22:20Z,1.3,0.000820984,44,90.5,0
2015-07-25 22:21Z,1.2,0.000811946,44,90.5,0
2015-07-25 22:22Z,1.5,0.000820984,44,90.5,0
2015-07-25 22:23Z,1.2,0.000820984,45,90.5,0
2015-07-25 22:24Z,1.2,0.00035396,44,90.5,0
2015-07-25 22:25Z,1.3,0.000374104,44,90.5,0
2015-07-25 22:26Z,1.2,0.000386737,45,90.5,0
2015-07-25 22:27Z,1.2,0.000384602,44,90.5,0
2015-07-25 22:28Z,1.2,0.00037618,44,90.5,0
2015-07-25 22:29Z,1.2,0.00037618,45,91.4,0
2015-07-25 22:30Z,1.3,0.00037618,44,91.4,0
2015-07-25 22:31Z,1.3,0.000363893,43,91.4,0
2015-07-25 22:32Z,1.2,0.000105322,45,91.4,0
2015-07-25 22:33Z,1.3,0.000105322,45,90.5,0
2015-07-25 22:34Z,1.2,0.000165818,41,90.5,0
2015-07-25 22:35Z,1.2,0.000280539,44,90.5,0
2015-07-25 22:36Z,1.2,0.000296505,44,90.5,0
2015-07-25 22:37Z,1.2,0.000306517,46,90.5,0
2015-07-25 22:38Z,1.2,0.000313379,47,90.5,0
2015-07-25 22:39Z,1.4,0.000318626,49,90.5,0
2015-07-25 22:40Z,1.2,0.000348131,41,90.5,0
2015-07-25 22:41Z,1.3,0.000367943,50,90.5,0
2015-07-25 22:42Z,1.2,0.000378268,49,90.5,0
2015-07-25 22:43Z,1.2,0.000384602,51,90.5,0
2015-07-25 22:44Z,1.2,0.000382479,55,90.5,0
2015-07-25 22:45Z,1.2,0.000388883,55,90.5,0
2015-07-25 22:46Z,1.2,0.000393212,47,90.5,0
2015-07-25 22:47Z,1.5,0.000397589,58,90.5,0
2015-07-25 22:48Z,1.2,0.000336759,57,90.5,0
2015-07-25 22:49Z,1.2,0.000296505,47,89.6,0
2015-07-25 22:50Z,1.2,0.000299805,46,89.6,0
2015-07-25 22:51Z,1.2,0.000301469,50,89.6,0
2015-07-25 22:52Z,1.2,0.000301469,51,89.6,0
2015-07-25 22:53Z,1.3,0.000304825,51,89.6,0
2015-07-25 22:54Z,1.2,0.000306517,51,89.6,0
2015-07-25 22:55Z,1.3,0.000308218,52,89.6,0
2015-07-25 22:56Z,1.2,0.000275919,44,89.6,0
2015-07-25 22:57Z,1.7,0.000285237,54,89.6,0
2015-07-25 22:58Z,1.5,0.000176227,51,89.6,0
2015-07-25 22:59Z,1.4,9.74685e-05,48,88.7,0
2015-07-25 23:00Z,1.2,9.74685e-05,47,88.7,0
2015-07-25 23:01Z,1.2,0.00019577,50,88.7,0
2015-07-25 23:02Z,1.2,0.000212717,50,89.6,0
2015-07-25 23:03Z,1.2,0.000228587,48,89.6,0
2015-07-25 23:04Z,1.5,0.000233705,50,89.6,0
2015-07-25 23:05Z,1.2,0.000184206,45,89.6,0
2015-07-25 23:06Z,1.2,0.000196856,48,89.6,0
2015-07-25 23:07Z,1.2,0.00020238,45,89.6,0
2015-07-25 23:08Z,1.2,0.000206911,44,89.6,0
2015-07-25 23:09Z,1.2,0.000203504,49,89.6,0
2015-07-25 23:10Z,1.4,0.000205769,55,89.6,0
2015-07-25 23:11Z,1.2,0.000217479,49,90.5,0
2015-07-25 23:12Z,1.3,0.000235002,43,90.5,0
2015-07-25 23:13Z,1.2,0.000241596,45,90.5,0
2015-07-25 23:14Z,1.2,0.000244286,48,91.4,0
2015-07-25 23:15Z,1.4,0.000252535,46,91.4,0
2015-07-25 23:16Z,1.2,0.000255346,51,91.4,0
2015-07-25 23:17Z,1.2,0.000218686,48,91.4,0
2015-07-25 23:18Z,1.2,0.000227326,52,91.4,0
2015-07-25 23:19Z,1.2,0.000228587,44,91.4,0
2015-07-25 23:20Z,1.2,0.000228587,45,91.4,0
2015-07-25 23:21Z,1.2,0.000226071,47,90.5,0
2015-07-25 23:22Z,1.2,0.000224823,52,90.5,0
2015-07-25 23:23Z,1.6,0.000227326,65,90.5,0
2015-07-25 23:24Z,1.2,0.000148441,52,90.5,0
2015-07-25 23:25Z,1.2,0.000163992,53,89.6,0
2015-07-25 23:26Z,1.2,0.000175254,51,89.6,0
2015-07-25 23:27Z,1.2,0.000176227,49,89.6,0
2015-07-25 23:28Z,1.2,0.000178189,50,89.6,0
2015-07-25 23:29Z,1.2,0.000179178,50,89.6,0
2015-07-25 23:30Z,1.4,0.000180172,48,89.6,0
2015-07-25 23:31Z,1.2,0.000249755,50,89.6,0
2015-07-25 23:32Z,1.3,0.000316868,69,89.6,0
2015-07-25 23:33Z,1.2,0.000331214,97,90.5,0
2015-07-25 23:34Z,1.2,0.000340508,121,90.5,0
2015-07-25 23:35Z,7.1,0.000477266,128,91.4,0
2015-07-25 23:36Z,1.2,0.000271376,77,91.4,0
2015-07-25 23:37Z,1.2,0.000293241,49,91.4,0
2015-07-25 23:38Z,1.2,0.000294868,50,91.4,0
2015-07-25 23:39Z,1.2,0.000301469,47,91.4,0
2015-07-25 23:40Z,2.7,0.000308218,57,91.4,12
2015-07-25 23:41Z,1.2,0.000182178,47,91.4,0
2015-07-25 23:42Z,1.2,0.000111316,43,91.4,0
2015-07-25 23:43Z,1.2,0.000110701,42,91.4,0
2015-07-25 23:44Z,1.2,0.00011009,43,91.4,0
2015-07-25 23:45Z,1.2,0.000111933,42,92.3,0
2015-07-25 23:46Z,1.2,0.000110701,41,92.3,0
2015-07-25 23:47Z,1.2,0.000110701,41,92.3,0
2015-07-25 23:48Z,1.2,0.00011009,42,92.3,0
2015-07-25 23:49Z,1.2,0.000110701,42,92.3,0
2015-07-25 23:50Z,1.3,0.000110701,43,92.3,0
2015-07-25 23:51Z,1.2,0.00011009,43,92.3,0
2015-07-25 23:52Z,1.2,0.000110701,42,92.3,0
2015-07-25 23:53Z,1.2,0.000110701,43,92.3,0
2015-07-25 23:54Z,1.2,0.00011009,43,93.2,0
2015-07-25 23:55Z,1.2,0.000108878,43,93.2,0
2015-07-25 23:56Z,1.2,0.000110701,43,93.2,0
2015-07-25 23:57Z,1.2,0.00011009,44,93.2,0
2015-07-25 23:58Z,1.2,0.000111316,44,93.2,0
2015-07-25 23:59Z,1.2,0.000109482,44,93.2,0
2015-07-26 00:00Z,1.2,0.000110701,45,93.2,0
2015-07-26 00:01Z,1.3,0.000111316,43,93.2,0
2015-07-26 00:02Z,1.2,0.000110701,44,93.2,0
2015-07-26 00:03Z,1.2,0.000111316,45,93.2,0
2015-07-26 00:04Z,1.2,0.000112555,44,93.2,0
2015-07-26 00:05Z,1.2,0.000112555,45,93.2,0
2015-07-26 00:06Z,1.2,0.000113808,45,93.2,0
2015-07-26 00:07Z,1.2,0.000116355,45,93.2,0
2015-07-26 00:08Z,1.2,0.00011896,46,93.2,0
2015-07-26 00:09Z,1.2,0.000120952,46,94.1,0
2015-07-26 00:10Z,1.3,0.00012366,45,94.1,0
2015-07-26 00:11Z,1.8,0.000128545,58,94.1,0
2015-07-26 00:12Z,1.4,0.000139673,65,94.1,0
2015-07-26 00:13Z,1.6,0.000184206,64,93.2,0
2015-07-26 00:14Z,1.2,0.000143592,50,93.2,0
2015-07-26 00:15Z,1.2,0.000221121,46,92.3,0
2015-07-26 00:16Z,1.3,0.000228587,45,92.3,0
2015-07-26 00:17Z,1.2,0.000235002,55,92.3,0
2015-07-26 00:18Z,1.2,0.000322173,77,92.3,0
2015-07-26 00:19Z,1.5,0.000334901,76,92.3,0
2015-07-26 00:20Z,1.2,0.000224823,44,93.2,0
2015-07-26 00:21Z,1.2,0.000227326,47,92.3,0
2015-07-26 00:22Z,1.2,0.000240263,47,92.3,0
2015-07-26 00:23Z,1.3,0.000249755,48,92.3,0
2015-07-26 00:24Z,1.2,0.000251141,49,92.3,0
2015-07-26 00:25Z,1.3,0.000236306,52,93.2,0
2015-07-26 00:26Z,1.6,0.000216279,54,93.2,0
2015-07-26 00:27Z,1.9,0.000149265,67,93.2,0
2015-07-26 00:28Z,1.6,0.000138902,61,92.3,0
2015-07-26 00:29Z,1.2,0.000128545,57,92.3,0
2015-07-26 00:30Z,1.4,0.000103587,54,91.4,0
2015-07-26 00:31Z,3,9.58634e-05,57,91.4,18
2015-07-26 00:32Z,1.5,0.000111316,57,90.5,0
2015-07-26 00:33Z,3.2,0.000134365,79,90.5,10
2015-07-26 00:34Z,2.3,0.000135111,97,90.5,0
2015-07-26 00:35Z,2.3,0.000141228,93,90.5,0
2015-07-26 00:36Z,1.5,0.000117651,60,90.5,0
2015-07-26 00:37Z,1.2,9.37643e-05,47,89.6,0
2015-07-26 00:38Z,1.2,0.000141228,45,90.5,0
2015-07-26 00:39Z,1.3,0.000145191,43,90.5,0
2015-07-26 00:40Z,1.4,0.000149265,42,90.5,0
2015-07-26 00:41Z,1.8,0.000153454,50,90.5,0
2015-07-26 00:42Z,2.1,0.000107085,55,90.5,0
2015-07-26 00:43Z,1.4,0.000139673,51,90.5,0
2015-07-26 00:44Z,1.5,0.000147622,48,90.5,0
2015-07-26 00:45Z,1.6,0.000143592,47,89.6,0
2015-07-26 00:46Z,1.2,0.000137373,44,89.6,0
2015-07-26 00:47Z,1.5,0.000151764,46,89.6,0
2015-07-26 00:48Z,1.7,0.000136615,52,88.7,0
2015-07-26 00:49Z,1.7,0.000129976,46,88.7,0
2015-07-26 00:50Z,2,0.000136615,65,88.7,0
2015-07-26 00:51Z,1.9,0.000132152,60,88.7,0
2015-07-26 00:52Z,1.8,0.000120284,60,88.7,0
2015-07-26 00:53Z,1.8,0.000101319,64,88.7,0
2015-07-26 00:54Z,1.7,0.00010474,59,88.7,0
2015-07-26 00:55Z,1.8,9.80094e-05,51,87.8,0
2015-07-26 00:56Z,1.8,9.53342e-05,59,87.8,0
2015-07-26 00:57Z,1.3,0.00010076,47,87.8,0
2015-07-26 00:58Z,1.3,0.000116355,46,87.8,0
2015-07-26 00:59Z,1.2,0.000120952,45,87.8,0
2015-07-26 01:00Z,1.2,0.000120952,46,87.8,0
2015-07-26 01:01Z,1.2,0.000125036,48,88.7,0
2015-07-26 01:02Z,1.4,0.00012713,52,88.7,0
2015-07-26 01:03Z,1.2,0.000129976,45,88.7,0
2015-07-26 01:04Z,1.2,0.000129976,47,89.6,0
2015-07-26 01:05Z,1.4,0.000131423,53,89.6,0
2015-07-26 01:06Z,1.5,0.000133623,50,89.6,0
2015-07-26 01:07Z,1.3,0.000110701,49,89.6,0
2015-07-26 01:08Z,1.4,0.000134365,46,89.6,0
2015-07-26 01:09Z,2.6,0.000141228,58,90.5,6
2015-07-26 01:10Z,1.9,0.000118304,85,90.5,0
2015-07-26 01:11Z,1.2,0.000137373,56,90.5,0
2015-07-26 01:12Z,1.3,0.000128545,47,89.6,0
2015-07-26 01:13Z,1.5,0.000128545,49,89.6,0
2015-07-26 01:14Z,1.3,0.000115713,44,89.6,0
2015-07-26 01:15Z,1.2,0.000108878,43,88.7,0
2015-07-26 01:16Z,1.2,0.000125036,43,88.7,0
2015-07-26 01:17Z,1.5,0.000125036,45,88.7,0
2015-07-26 01:18Z,1.3,0.00012573,41,88.7,0
2015-07-26 01:19Z,1.2,0.00011009,47,88.7,0
2015-07-26 01:20Z,1.2,0.000115074,46,87.8,0
2015-07-26 01:21Z,1.6,0.000113808,49,87.8,0
2015-07-26 01:22Z,1.4,8.72545e-05,42,86.9,0
2015-07-26 01:23Z,1.4,0.000113808,45,86.9,0
2015-07-26 01:24Z,1.4,0.000116355,46,86.9,0
2015-07-26 01:25Z,1.2,0.000101881,46,86.9,0
2015-07-26 01:26Z,1.2,0.000111933,44,86.9,0
2015-07-26 01:27Z,3.2,0.000112555,59,86.9,11
2015-07-26 01:28Z,3.3,9.12049e-05,78,86,10
2015-07-26 01:29Z,4.4,0.000105322,93,86,25
2015-07-26 01:30Z,2.6,0.000106494,85,86,0
2015-07-26 01:31Z,2.5,9.07015e-05,79,86.9,0
2015-07-26 01:32Z,7.5,9.69305e-05,80,86,83
2015-07-26 01:33Z,9.9,9.63954e-05,112,86.9,103
2015-07-26 01:34Z,7.8,0.000108277,113,86.9,65
2015-07-26 01:35Z,2.4,0.000111933,90,87.8,0
2015-07-26 01:36Z,3.7,0.00011009,65,88.7,23
2015-07-26 01:37Z,9.9,0.000109482,87,88.7,103
2015-07-26 01:38Z,9.7,0.000111933,105,88.7,99
2015-07-26 01:39Z,4.5,0.000117001,107,88.7,20
2015-07-26 01:40Z,3.2,0.000101881,107,89.6,11
2015-07-26 01:41Z,2.3,0.000127835,106,89.6,0
2015-07-26 01:42Z,1.4,0.000129258,79,89.6,0
2015-07-26 01:43Z,1.2,0.000137373,44,89.6,0
2015-07-26 01:44Z,1.2,0.000132886,44,89.6,0
2015-07-26 01:45Z,1.4,0.000131423,47,89.6,0
2015-07-26 01:46Z,1.3,0.000132886,50,90.5,0
2015-07-26 01:47Z,1.3,0.000128545,48,90.5,0
2015-07-26 01:48Z,2.2,0.000130697,50,90.5,0
2015-07-26 01:49Z,2.4,0.000136615,71,90.5,0
2015-07-26 01:50Z,2.7,0.000133623,94,90.5,0
2015-07-26 01:51Z,2.3,0.000108277,91,90.5,0
2015-07-26 01:52Z,1.9,0.000124346,72,90.5,0
2015-07-26 01:53Z,1.6,0.000126428,52,90.5,0
2015-07-26 01:54Z,2.2,0.000135861,59,89.6,0
2015-07-26 01:55Z,2.3,0.000127835,78,89.6,0
2015-07-26 01:56Z,2.2,0.000121623,101,89.6,0
2015-07-26 01:57Z,2.3,0.000125036,91,89.6,0
2015-07-26 01:58Z,2,0.000115074,62,89.6,0
2015-07-26 01:59Z,3.4,0.00012713,82,89.6,19
2015-07-26 02:00Z,2.2,0.000103587,91,89.6,0
2015-07-26 02:01Z,2.3,0.000120284,83,89.6,0
2015-07-26 02:02Z,2.1,0.000125036,78,89.6,0
2015-07-26 02:03Z,1.9,0.000125036,64,89.6,0
2015-07-26 02:04Z,1.9,0.000105322,58,89.6,0
2015-07-26 02:05Z,2,0.000108878,65,89.6,0
2015-07-26 02:06Z,1.8,0.000118304,72,89.6,0
2015-07-26 02:07Z,2.1,0.000125036,72,89.6,0
2015-07-26 02:08Z,3.1,0.00012713,72,89.6,10
2015-07-26 02:09Z,2.2,0.000104162,71,89.6,0
2015-07-26 02:10Z,2.9,0.000120952,85,89.6,10
2015-07-26 02:11Z,3.2,0.000122977,71,89.6,10
2015-07-26 02:12Z,1.3,0.000118304,60,89.6,0
2015-07-26 02:13Z,2,0.000106494,60,89.6,0
2015-07-26 02:14Z,2.3,0.000116355,80,89.6,0
2015-07-26 02:15Z,2.3,0.000117001,89,89.6,0
2015-07-26 02:16Z,2,0.000124346,84,89.6,0
2015-07-26 02:17Z,1.9,0.000122977,69,89.6,0
2015-07-26 02:18Z,1.7,0.000115074,60,89.6,0
2015-07-26 02:19Z,2,0.000112555,76,88.7,0
2015-07-26 02:20Z,1.2,0.000111933,60,89.6,0
2015-07-26 02:21Z,1.4,0.00011009,58,89.6,0
2015-07-26 02:22Z,1.9,0.000118304,63,89.6,0
2015-07-26 02:23Z,2.1,0.000111933,72,89.6,0
2015-07-26 02:24Z,2.9,0.00010076,70,89.6,9
2015-07-26 02:25Z,1.9,0.000108277,63,89.6,0
2015-07-26 02:26Z,1.5,0.000103587,62,89.6,0
2015-07-26 02:27Z,1.7,0.000117651,63,89.6,0
2015-07-26 02:28Z,1.3,0.000117001,64,89.6,0
2015-07-26 02:29Z,1.6,0.000115074,70,90.5,0
2015-07-26 02:30Z,1.6,0.000112555,64,90.5,0
2015-07-26 02:31Z,1.6,0.000109482,67,90.5,0
2015-07-26 02:32Z,1.6,0.000111316,69,90.5,0
2015-07-26 02:33Z,1.8,0.000106494,67,90.5,0
2015-07-26 02:34Z,1.2,0.000113808,68,90.5,0
2015-07-26 02:35Z,1.5,0.000118304,69,90.5,0
